obs_rms_mean,obs_rms_std,param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.0,1.0,0.0016999270415379625,241.9005126953125,3.4387688636779785,0.3069699704647064,0.12349513918161392,249.42315673828125,3.1009368896484375,0.29206305742263794,0.12839199602603912,130.08155822753906,-0.05484902858734131,0.7493270635604858,1000.0,2318.0,712.7506713867188,3770.736328125,8098.073874235153,2318.0,1159,2318000,286.2409056769602,-249.5991973876953,85.3970718383789,0.02026759833097458
0.0,1.0,0.00170332944636167,242.46998596191406,4.026345729827881,0.2873242497444153,0.12238912284374237,250.3336639404297,3.010167121887207,0.3370102047920227,0.07044971734285355,130.18545532226562,-0.05452697351574898,0.7490902543067932,1000.0,2320.0,715.1076049804688,3765.156982421875,8107.324126958847,2320.0,1160,2320000,286.1610025292352,-250.9903106689453,29.967466354370117,0.006185423582792282
0.0,1.0,0.00170332944636167,241.45053100585938,5.029584884643555,0.27637141942977905,0.1819005161523819,250.34957885742188,3.0073070526123047,0.3251902759075165,0.08455057442188263,130.28953552246094,-0.054191287606954575,0.7488572001457214,1000.0,2322.0,717.4696044921875,3757.45947265625,8116.544671535492,2322.0,1161,2322000,286.0823286223253,-250.93479919433594,69.10427856445312,0.011433962732553482
0.0,1.0,0.00170332944636167,242.73638916015625,3.9361467361450195,0.31487134099006653,0.09284833818674088,250.51150512695312,2.9156525135040283,0.35248392820358276,0.05187184363603592,130.39361572265625,-0.053865011781454086,0.7486200332641602,1000.0,2324.0,719.9918823242188,3753.382080078125,8125.702252864838,2324.0,1162,2324000,286.0060494070699,-250.89804077148438,48.160640716552734,0.011258517391979694
0.0,1.0,0.00170332944636167,244.04351806640625,3.571617603302002,0.3348689079284668,0.10374318808317184,251.51390075683594,2.7660014629364014,0.3491252660751343,0.0891057699918747,130.4976806640625,-0.0535229817032814,0.7483905553817749,1000.0,2326.0,722.5856323242188,3754.1162109375,8134.929683446884,2326.0,1163,2326000,285.92748683900624,-252.00613403320312,30.394784927368164,0.013820034451782703
0.0,1.0,0.0016999270415379625,242.29733276367188,3.9602596759796143,0.3259686827659607,0.0907716229557991,251.30624389648438,2.7927727699279785,0.30862951278686523,0.15062062442302704,130.60154724121094,-0.05320163816213608,0.7481548190116882,1000.0,2328.0,724.920166015625,3751.658203125,8144.224106788635,2328.0,1164,2328000,285.84675095807967,-251.8834228515625,87.31637573242188,0.019556652754545212
0.0,1.0,0.0016965314330263889,241.61204528808594,3.9315168857574463,0.34007707238197327,0.054827138781547546,249.96070861816406,3.234651803970337,0.3250401020050049,0.08195461332798004,130.70545959472656,-0.052890434861183167,0.7479156255722046,1000.0,2330.0,727.4798583984375,3754.232177734375,8153.4871134758,2330.0,1165,2330000,285.76730024495373,-251.70089721679688,162.09194946289062,0.0080585777759552
0.0,1.0,0.0016965314330263889,242.73773193359375,3.6736083030700684,0.3402659296989441,0.03531567379832268,250.9217529296875,3.067732095718384,0.3423941433429718,0.04705685004591942,130.80873107910156,-0.05256662145256996,0.7476804256439209,1000.0,2332.0,729.8556518554688,3749.573486328125,8162.703006267548,2332.0,1166,2332000,285.68967879995466,-251.61599731445312,11.166143417358398,0.010073867626488209
0.0,1.0,0.0017016273935612607,243.48948669433594,3.8396570682525635,0.31230974197387695,0.021962754428386688,251.0672607421875,3.072349786758423,0.3126375079154968,0.05986044183373451,130.9123992919922,-0.052252840250730515,0.7474396824836731,1000.0,2334.0,732.7920532226562,3762.455322265625,8172.046942234039,2334.0,1167,2334000,285.6077573340445,-251.70709228515625,48.66765213012695,0.007707673124969006
0.0,1.0,0.001705033201640393,242.32327270507812,4.411418437957764,0.2988933324813843,0.06355155259370804,250.57125854492188,3.1688480377197266,0.33398303389549255,0.047472622245550156,131.01600646972656,-0.05195441469550133,0.7471997737884521,1000.0,2336.0,735.2826538085938,3765.252197265625,8181.440920352936,2336.0,1168,2336000,285.5242765597369,-251.97312927246094,104.41898345947266,0.013372213579714298
0.0,1.0,0.0017135775748700027,243.66268920898438,4.2145538330078125,0.32712501287460327,0.034519050270318985,252.0863037109375,2.957399606704712,0.34888768196105957,0.03682355210185051,131.11988830566406,-0.051645439118146896,0.7469630837440491,1000.0,2338.0,737.6964111328125,3763.0185546875,8190.780809164047,2338.0,1169,2338000,285.4428722331561,-252.64732360839844,29.617570877075195,0.0072135902009904385
0.0,1.0,0.0017101546993840019,243.8797607421875,3.865055561065674,0.330047070980072,0.03091721422970295,252.28353881835938,2.823080539703369,0.2964002788066864,0.06257477402687073,131.2239990234375,-0.05132066458463669,0.7467269897460938,1000.0,2340.0,740.4000854492188,3773.658447265625,8199.957524776459,2340.0,1170,2340000,285.367331834294,-252.73907470703125,85.93266296386719,0.008266455493867397
0.0,1.0,0.0017067386611003337,244.84628295898438,3.1928820610046387,0.3759687542915344,0.11041991412639618,252.5413818359375,2.5576119422912598,0.3536854386329651,0.032051168382167816,131.32801818847656,-0.05104155093431473,0.7464739084243774,1000.0,2342.0,743.2879028320312,3787.288330078125,8209.420153141022,2342.0,1171,2342000,285.2820243466188,-253.05690002441406,87.11885833740234,0.003296657931059599
0.0,1.0,0.00170332944636167,243.56201171875,3.7963778972625732,0.3323204517364502,0.06555452942848206,251.54324340820312,2.7678544521331787,0.325646311044693,0.031646016985177994,131.43154907226562,-0.050701700150966644,0.7462469935417175,1000.0,2344.0,745.8173828125,3792.0009765625,8218.872211694717,2344.0,1172,2344000,285.19728006778087,-252.67384338378906,67.6188735961914,0.007831381633877754
0.0,1.0,0.0016999270415379625,243.49420166015625,3.726468801498413,0.3281453549861908,0.03452317789196968,251.59237670898438,3.18436336517334,0.327769935131073,0.020527008920907974,131.53477478027344,-0.050384052097797394,0.7460092902183533,1000.0,2346.0,748.4998779296875,3800.476806640625,8228.154882907867,2346.0,1173,2346000,285.11859990303356,-252.45248413085938,105.4498519897461,0.027968671172857285
0.0,1.0,0.0016931426072512986,243.71990966796875,3.6831870079040527,0.3310762941837311,0.03770643472671509,251.44187927246094,2.501159906387329,0.3474717438220978,0.03311435505747795,131.63790893554688,-0.050079595297575,0.7457705140113831,1000.0,2348.0,751.106689453125,3799.886962890625,8237.575761795044,2348.0,1174,2348000,285.0353147451173,-252.5939483642578,106.00827026367188,0.017593039199709892
0.0,1.0,0.0016948361731442016,244.37603759765625,4.084164142608643,0.2953258752822876,0.05935357138514519,252.23193359375,2.9905898571014404,0.3333693742752075,0.048822201788425446,131.7410125732422,-0.04975032061338425,0.745540201663971,1000.0,2350.0,753.6829833984375,3804.006591796875,8246.858554840088,2350.0,1175,2350000,284.9569911224903,-252.87571716308594,29.729042053222656,0.0060975207015872
0.0,1.0,0.0016897605506641588,244.44715881347656,3.779391288757324,0.336381196975708,0.04916347190737724,252.91812133789062,2.7747693061828613,0.3359355330467224,0.029800966382026672,131.8441162109375,-0.0494290292263031,0.7453058958053589,1000.0,2352.0,756.302001953125,3802.49072265625,8256.21139717102,2352.0,1176,2352000,284.87642659027716,-253.50396728515625,28.83591079711914,0.009968705475330353
0.0,1.0,0.0016931426072512986,245.33802795410156,4.03643798828125,0.3033701777458191,0.09381017833948135,253.57241821289062,3.0553019046783447,0.32994040846824646,0.08835626393556595,131.94773864746094,-0.04910844936966896,0.7450710535049438,1000.0,2354.0,759.0098876953125,3804.3857421875,8265.589472770691,2354.0,1177,2354000,284.79517495452393,-254.04222106933594,87.89806365966797,0.008350244723260403
0.0,1.0,0.0016982283885922734,246.20150756835938,3.618678092956543,0.34953588247299194,0.036297835409641266,253.9009552001953,3.015702486038208,0.3460693955421448,0.02560126595199108,132.05148315429688,-0.04881218820810318,0.7448341846466064,1000.0,2356.0,761.4364624023438,3796.078125,8275.052124977112,2356.0,1178,2356000,284.7111975148454,-254.28062438964844,67.97718048095703,0.003570346161723137
0.0,1.0,0.0016948361731442016,246.01344299316406,3.5404117107391357,0.3491115868091583,0.03985317051410675,254.07269287109375,2.872992992401123,0.3763884902000427,0.05852361395955086,132.1554412841797,-0.04849996045231819,0.7445980310440063,1000.0,2358.0,764.1669921875,3796.297607421875,8284.344846248627,2358.0,1179,2358000,284.6332502766064,-254.6938934326172,49.865440368652344,0.006505270954221487
0.0,1.0,0.0016965314330263889,245.67694091796875,4.111969470977783,0.3266739547252655,0.03344099223613739,254.28939819335938,2.891885757446289,0.28775864839553833,0.125083327293396,132.2593994140625,-0.04815658554434776,0.7443771362304688,1000.0,2360.0,766.6600341796875,3792.787841796875,8293.630869150162,2360.0,1180,2360000,284.5557075343801,-255.2909393310547,69.9077377319336,0.016760027036070824
0.0,1.0,0.0016931426072512986,246.609130859375,4.13482666015625,0.337249219417572,0.023241372779011726,255.056884765625,2.6532068252563477,0.2976480722427368,0.08698174357414246,132.363525390625,-0.047863900661468506,0.7441362738609314,1000.0,2362.0,769.276123046875,3800.630859375,8303.178176164627,2362.0,1181,2362000,284.46938628637815,-255.8364715576172,68.28628540039062,0.005218158941715956
0.0,1.0,0.0016914507336549605,246.95486450195312,4.088837623596191,0.31741705536842346,0.047275349497795105,255.13690185546875,2.908433675765991,0.3331955075263977,0.04579952359199524,132.46788024902344,-0.04757953807711601,0.7438915371894836,1000.0,2364.0,771.8653564453125,3804.02099609375,8312.489832162857,2364.0,1182,2364000,284.39132531063825,-255.6411590576172,10.16812515258789,0.005903386045247316
0.0,1.0,0.0016948361731442016,246.50946044921875,4.285486221313477,0.29254287481307983,0.13082291185855865,254.94187927246094,2.6947877407073975,0.33191606402397156,0.05873310565948486,132.57229614257812,-0.04726792499423027,0.7436554431915283,1000.0,2366.0,774.5244140625,3806.070068359375,8321.805418014526,2366.0,1183,2366000,284.31330476415974,-255.56729125976562,165.9752960205078,0.01318163052201271
0.0,1.0,0.0016948361731442016,247.23641967773438,3.5729713439941406,0.35466426610946655,0.02289486676454544,256.1618957519531,2.6561949253082275,0.3344261050224304,0.016172319650650024,132.67652893066406,-0.04694923385977745,0.743423581123352,1000.0,2368.0,777.0125732421875,3807.411865234375,8331.272438526154,2368.0,1184,2368000,284.23029224800047,-256.9646301269531,68.32829284667969,0.009779563173651695
0.0,1.0,0.0016948361731442016,247.48785400390625,4.362534046173096,0.34973984956741333,0.03086196444928646,257.0349426269531,2.6784074306488037,0.30832359194755554,0.04946879670023918,132.78167724609375,-0.0466405488550663,0.7431864142417908,1000.0,2370.0,779.8741455078125,3813.297607421875,8340.622423171997,2370.0,1185,2370000,284.1514553417073,-257.718994140625,70.69132995605469,0.014830492436885834
0.0,1.0,0.0016880720565895552,248.56375122070312,3.8094491958618164,0.33321985602378845,0.05075937882065773,257.52886962890625,3.1483113765716553,0.27930396795272827,0.0885939970612526,132.8868865966797,-0.046333394944667816,0.7429496049880981,1000.0,2372.0,782.6514282226562,3816.774169921875,8349.98674750328,2372.0,1186,2372000,284.0723071457866,-257.223388671875,150.3828887939453,0.01871744729578495
0.0,1.0,0.0016897605506641588,249.2125244140625,3.904092311859131,0.3519691824913025,0.032950710505247116,258.14373779296875,2.866262674331665,0.3074077069759369,0.06484843045473099,132.99212646484375,-0.046041496098041534,0.7427074909210205,1000.0,2374.0,785.5055541992188,3827.580078125,8359.516090154648,2374.0,1187,2374000,283.9877301983974,-258.19085693359375,88.57355499267578,0.014096526429057121
0.0,1.0,0.0016880720565895552,249.97998046875,4.25764274597168,0.2869955897331238,0.09610100090503693,258.236328125,2.447350025177002,0.29949578642845154,0.08131744712591171,133.09800720214844,-0.04572952911257744,0.7424763441085815,1000.0,2376.0,788.325439453125,3837.542236328125,8368.853063583374,2376.0,1188,2376000,283.909871752802,-259.1277770996094,69.13661193847656,0.013120166026055813
0.0,1.0,0.0016830166909948601,250.47122192382812,3.842353105545044,0.32422178983688354,0.032113466411828995,259.46722412109375,2.9084861278533936,0.2937316596508026,0.05641213059425354,133.20413208007812,-0.04542561620473862,0.7422407865524292,1000.0,2378.0,791.1708374023438,3844.175048828125,8378.081919670105,2378.0,1189,2378000,283.8358496372444,-259.604248046875,48.24696350097656,0.009229689836502075
0.0,1.0,0.0016863852497434994,249.72872924804688,5.339432239532471,0.26839855313301086,0.08115848898887634,259.295166015625,2.6648471355438232,0.32249972224235535,0.06131633371114731,133.31077575683594,-0.04513196274638176,0.7420002222061157,1000.0,2380.0,793.8303833007812,3846.7275390625,8387.316756010056,2380.0,1190,2380000,283.76178809445537,-260.3630065917969,70.95205688476562,0.010303977876901627
0.0,1.0,0.0016847001284400276,251.12136840820312,3.7760212421417236,0.35435575246810913,0.019498279318213463,260.26226806640625,2.7124195098876953,0.33593055605888367,0.025792879983782768,133.41746520996094,-0.04482274875044823,0.7417672276496887,1000.0,2382.0,796.3466796875,3841.20751953125,8396.73429775238,2382.0,1191,2382000,283.681716669016,-260.64404296875,90.0884780883789,0.008460985496640205
0.0,1.0,0.0016897605506641588,252.55755615234375,3.867379903793335,0.3304482698440552,0.03094060719013214,261.03082275390625,2.4596922397613525,0.31354254484176636,0.048123858869075775,133.52413940429688,-0.04451005533337593,0.7415359616279602,1000.0,2384.0,798.9517822265625,3841.635986328125,8406.201925992966,2384.0,1192,2384000,283.60013487522724,-261.3673095703125,9.068035125732422,0.0034218861255794764
0.0,1.0,0.0016914507336549605,252.3863983154297,4.064971923828125,0.3287615478038788,0.01477331668138504,261.0006103515625,2.566568613052368,0.3180031478404999,0.02122310735285282,133.6313934326172,-0.04420468956232071,0.7413005828857422,1000.0,2386.0,801.7267456054688,3850.3115234375,8415.582543849945,2386.0,1193,2386000,283.5216679971458,-261.64166259765625,70.52735900878906,0.0049419584684073925
0.0,1.0,0.0016897605506641588,253.20693969726562,3.7771153450012207,0.33988919854164124,0.021914511919021606,261.7289123535156,2.980729579925537,0.3479457497596741,0.036131344735622406,133.7386474609375,-0.043899036943912506,0.7410664558410645,1000.0,2388.0,804.7504272460938,3858.585205078125,8425.08870601654,2388.0,1194,2388000,283.43915219488156,-262.193603515625,70.70890045166016,0.004818325862288475
0.0,1.0,0.0016931426072512986,253.98635864257812,4.303731918334961,0.2951110601425171,0.07573816925287247,262.340576171875,3.037250518798828,0.3014947772026062,0.04487381502985954,133.84629821777344,-0.04356821998953819,0.7408456802368164,1000.0,2390.0,807.3985595703125,3863.419921875,8434.537353754044,2390.0,1195,2390000,283.3587545778381,-262.59637451171875,50.669822692871094,0.0193489883095026
0.0,1.0,0.0016982283885922734,254.20556640625,4.436703681945801,0.32259926199913025,0.0543111227452755,263.29522705078125,2.6049203872680664,0.33711057901382446,0.08387443423271179,133.9541473388672,-0.04327453672885895,0.7406071424484253,1000.0,2392.0,810.2700805664062,3869.5263671875,8443.78796839714,2392.0,1196,2392000,283.2851806502747,-263.5248718261719,8.959872245788574,0.00394337996840477
0.0,1.0,0.0016948361731442016,254.21202087402344,4.434730052947998,0.3010549247264862,0.044838279485702515,263.5059509277344,2.749758243560791,0.24381214380264282,0.14775173366069794,134.06231689453125,-0.04296782240271568,0.740375816822052,1000.0,2394.0,813.3253173828125,3881.82373046875,8453.097920179367,2394.0,1197,2394000,283.20977972880286,-263.6065368652344,70.66741943359375,0.014705497771501541
0.0,1.0,0.0016931426072512986,254.15158081054688,4.714930534362793,0.3030351996421814,0.030667636543512344,262.91156005859375,2.693319082260132,0.2744409143924713,0.0784396082162857,134.1708984375,-0.04270239546895027,0.7401308417320251,1000.0,2396.0,816.103271484375,3883.697265625,8462.712852478027,2396.0,1198,2396000,283.1243410673458,-264.0532531738281,72.3219985961914,0.004519800655543804
0.0,1.0,0.0016948361731442016,255.62359619140625,4.471912860870361,0.32957470417022705,0.0414719395339489,264.832275390625,2.6435649394989014,0.3366549015045166,0.05289255082607269,134.2797088623047,-0.042420048266649246,0.7398893237113953,1000.0,2398.0,819.0653686523438,3892.7724609375,8471.567643642426,2398.0,1199,2398000,283.0644930043855,-265.0978698730469,29.197349548339844,0.005930409301072359
